Cueanexo,departamento_id,SNU,SNU - INET,Secundario - INET,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
20075300,2042,1,0,0,1,1,1,1
20075500,2042,0,0,0,0,0,0,1
20075600,2042,0,0,0,0,0,0,1
20075700,2084,0,0,0,0,1,0,0
20075800,2105,0,0,0,0,0,1,0
20076000,2063,0,0,0,0,0,1,0
20076100,2070,0,0,0,0,0,1,0
20076200,2063,0,0,0,0,0,1,0
20076300,2063,0,0,0,0,0,1,0
20076500,2042,0,0,0,0,0,1,0
20076600,2035,0,0,0,0,1,1,0
20076700,2042,0,0,0,1,1,1,1
20076800,2007,1,0,0,0,1,1,1
20076900,2007,0,0,0,0,1,1,0
20077000,2028,0,0,0,0,0,0,1
20077100,2007,0,0,0,0,0,0,0
20077200,2028,0,0,0,0,0,1,0
20077400,2070,0,0,0,0,0,1,0
20077500,2070,0,0,0,0,0,1,0
20077600,2070,0,0,0,1,1,1,1
20077800,2070,0,0,0,0,0,1,0
20077900,2049,0,0,0,0,0,0,1
20078000,2063,0,0,0,0,0,1,0
20078100,2070,0,0,0,0,1,1,1
20078300,2084,0,0,0,0,1,1,1
20078400,2084,0,0,0,0,0,1,0
20078500,2084,0,0,0,1,1,1,1
20078600,2049,0,0,0,0,0,1,0
20078700,2098,0,0,0,0,0,0,0
20078900,2007,0,0,0,0,1,1,0
20079000,2007,0,0,0,0,1,0,0
20079100,2007,0,0,0,0,0,1,0
20079300,2028,0,0,0,0,0,0,0
20079400,2007,0,0,0,0,0,1,0
20079500,2007,1,0,0,0,0,0,0
20079700,2070,0,0,0,1,1,0,0
20079900,2091,0,0,0,0,0,1,0
20080000,2098,0,0,0,1,1,0,0
20080001,2091,0,0,0,0,1,0,0
20080002,2098,0,0,0,0,1,0,0
20080300,2098,0,0,0,0,1,0,0
20080500,2091,0,0,0,0,0,1,0
20080800,2098,0,0,1,0,0,0,1
20080900,2098,0,0,0,0,0,1,0
20081000,2098,0,0,0,1,1,0,0
20081100,2098,0,0,0,0,0,1,0
20081300,2098,0,0,0,0,0,1,0
20081400,2098,0,0,0,0,0,1,0
20081600,2021,0,0,0,1,1,0,0
20081800,2021,0,0,0,0,0,1,0
20082000,2049,0,0,0,0,0,1,0
20082200,2084,0,0,0,1,1,1,1
20082300,2084,0,0,0,1,1,1,1
20082400,2084,0,0,0,0,0,1,0
20082500,2084,0,0,0,0,0,0,1
20082600,2084,0,0,0,0,0,1,0
20082800,2042,0,0,0,1,1,1,1
20082900,2049,0,0,0,0,0,1,0
20083000,2049,0,0,0,0,0,1,0
20083100,2049,0,0,0,0,0,1,0
20083200,2049,0,0,0,0,1,1,0
20083300,2049,0,0,0,0,1,1,1
20083400,2049,0,0,0,1,1,1,1
20083500,2098,0,0,0,0,0,0,1
20083800,2028,0,0,1,0,0,0,1
20083900,2021,0,0,0,0,0,0,1
20084000,2021,0,0,1,0,0,0,1
20084300,2028,0,0,1,0,0,0,1
20084500,2084,0,0,0,1,1,1,1
20084600,2049,0,0,0,0,0,1,0
20084800,2049,0,0,0,0,1,0,0
20084801,2077,0,0,0,0,1,0,0
20084802,2077,0,0,0,0,1,0,0
20084803,2077,0,0,0,0,1,0,0
20084804,2049,0,0,0,0,1,0,0
20084900,2077,0,0,0,0,0,0,1
20085000,2077,0,0,0,0,0,1,0
20085100,2077,0,0,0,0,0,0,0
20085200,2035,1,1,0,0,0,0,0
20085400,2035,1,0,0,0,0,0,0
20085500,2035,0,0,0,1,1,1,1
20085600,2077,0,0,0,1,1,1,0
20085800,2077,0,0,0,0,0,0,0
20085900,2077,0,0,0,0,0,0,1
20086000,2077,0,0,0,1,1,1,1
20086200,2077,0,0,0,0,0,1,1
20086400,2021,0,0,0,0,0,1,0
20086500,2021,0,0,1,0,0,0,1
20086600,2021,1,0,0,0,1,1,1
20086700,2007,1,1,0,0,0,0,1
20086800,2014,0,0,0,1,1,1,1
20086900,2007,0,0,0,0,0,1,0
20087000,2007,1,1,0,0,0,0,0
20087100,2042,0,0,0,0,0,0,1
20087200,2042,0,0,0,1,1,0,0
20087201,2042,0,0,0,0,1,0,0
20087202,2035,0,0,0,0,1,0,0
20087300,2042,0,0,0,0,1,1,1
20087400,2105,0,0,0,0,0,1,0
20087500,2056,0,0,0,0,1,1,1
20087600,2042,0,0,1,0,0,0,1
20087700,2042,0,0,0,0,0,1,0
20087800,2077,0,0,0,0,0,1,0
20087900,2035,0,0,0,0,1,0,0
20087902,2105,0,0,0,0,1,0,0
20087903,2042,0,0,0,1,1,0,0
20088000,2042,0,0,0,0,0,1,0
20088100,2105,0,0,0,0,0,1,0
20088200,2042,0,0,0,0,0,1,0
20088300,2042,0,0,0,0,0,0,1
20088400,2049,0,0,0,0,0,1,0
20088500,2042,0,0,0,1,1,1,1
20088600,2042,0,0,0,0,1,1,1
20088700,2105,0,0,0,0,0,1,0
20088800,2021,0,0,0,0,0,1,0
20088900,2035,0,0,0,1,1,0,0
20089000,2021,1,1,0,0,0,0,0
20089100,2070,0,0,0,1,1,1,0
20089200,2077,0,0,0,0,0,1,0
20089300,2077,0,0,0,0,0,1,0
20089400,2070,0,0,0,0,0,1,0
20089500,2077,1,0,0,0,0,1,0
20089501,2077,0,0,0,1,1,0,0
20089502,2077,0,0,0,0,0,0,1
20089600,2084,0,0,0,0,0,1,0
20089700,2084,0,0,0,1,1,1,1
20089800,2077,0,0,0,0,0,1,0
20089900,2077,0,0,0,1,1,1,1
20090100,2035,0,0,0,1,1,0,0
20090200,2035,0,0,0,0,0,1,0
20090300,2077,0,0,1,0,0,0,1
20090400,2077,0,0,0,1,1,1,1
20090500,2077,0,0,0,0,0,0,0
20090600,2049,0,0,0,0,0,1,0
20090700,2049,0,0,0,0,0,1,0
20090900,2049,0,0,0,1,1,0,0
20091000,2042,0,0,0,0,1,1,1
20091100,2063,0,0,1,0,0,0,1
20091200,2098,0,0,0,0,1,1,1
20091400,2021,0,0,0,1,1,1,0
20091600,2098,0,0,0,1,1,1,0
20091800,2098,0,0,0,1,1,1,1
20092000,2014,0,0,0,0,0,0,1
20092100,2014,0,0,0,0,1,1,0
20092200,2014,0,0,0,1,1,1,1
20092500,2042,0,0,0,0,1,1,1
20092600,2098,0,0,0,1,1,1,1
20092700,2063,0,0,0,0,0,1,0
20092800,2063,0,0,0,0,0,1,0
20092900,2063,0,0,0,0,0,1,0
20093000,2063,0,0,0,0,0,0,1
20093001,2063,0,0,0,0,0,0,1
20093100,2063,0,0,0,0,1,0,0
20093101,2063,0,0,0,0,1,0,0
20093102,2063,0,0,0,0,1,0,0
20093103,2070,0,0,0,0,1,0,0
20093104,2063,0,0,0,0,1,0,0
20093105,2063,0,0,0,0,1,0,0
20093200,2063,0,0,0,0,0,1,0
20093300,2070,0,0,0,0,0,1,0
20093400,2063,0,0,0,0,0,1,0
20093500,2063,0,0,0,0,0,1,0
20093600,2077,0,0,0,0,0,1,0
20093700,2077,0,0,0,0,0,0,0
20093800,2063,0,0,0,0,0,1,0
20093900,2077,0,0,1,0,0,0,1
20094000,2035,0,0,0,0,1,1,0
20094100,2063,0,0,0,0,0,1,0
20094200,2063,0,0,0,0,0,0,1
20094300,2063,0,0,0,1,1,1,1
20094400,2063,0,0,0,0,0,0,1
20094500,2063,0,0,0,0,1,1,1
20094700,2063,0,0,0,0,0,1,0
20094800,2063,0,0,0,1,1,1,0
20094900,2098,0,0,0,1,1,1,1
20095000,2098,0,0,0,0,0,0,1
20095100,2098,0,0,0,1,1,1,1
20095200,2098,0,0,0,0,0,0,0
20095300,2091,0,0,0,0,1,0,0
20095400,2098,0,0,0,0,1,0,0
20095401,2105,0,0,0,0,1,0,0
20095402,2105,0,0,0,0,1,0,0
20095500,2021,0,0,0,0,1,1,1
20095600,2021,0,0,0,1,1,1,1
20095700,2014,0,0,0,0,0,0,1
20095800,2021,0,0,0,0,0,0,1
20095900,2049,0,0,0,0,1,1,1
20096000,2070,0,0,0,1,1,1,1
20096100,2070,0,0,0,0,0,1,0
20096200,2049,0,0,0,1,1,1,0
20096300,2007,0,0,0,0,0,0,0
20096301,2063,0,0,0,0,0,0,0
20096302,2049,0,0,0,0,0,0,0
20096500,2007,0,0,0,0,0,0,0
20096600,2077,0,0,0,1,1,1,1
20096700,2077,0,0,0,1,1,1,1
20096800,2077,0,0,0,1,1,1,1
20096900,2105,1,1,0,0,0,0,0
20097000,2077,0,0,0,0,0,1,0
20097100,2077,0,0,0,0,0,1,0
20097200,2035,0,0,0,0,0,1,0
20097300,2035,0,0,0,0,0,0,1
20097400,2035,1,0,0,0,1,1,1
20097500,2035,0,0,0,0,1,0,0
20097501,2035,0,0,0,0,1,0,0
20097502,2035,0,0,0,0,1,0,0
20097503,2035,0,0,0,0,1,0,0
20097600,2098,0,0,0,1,1,1,1
20097700,2098,0,0,0,1,1,1,1
20097800,2098,0,0,0,1,1,1,1
20097900,2098,0,0,0,0,0,1,0
20098200,2098,0,0,0,0,0,1,0
20098300,2077,0,0,0,1,1,1,1
20098400,2084,0,0,0,0,0,1,0
20098500,2084,0,0,0,0,0,0,1
20098600,2084,0,0,0,0,0,0,1
20098700,2084,0,0,0,0,0,1,0
20098800,2084,0,0,0,0,1,0,0
20098900,2084,0,0,0,0,1,1,0
20099000,2084,0,0,0,1,1,1,1
20099100,2105,0,0,0,0,0,1,0
20099200,2084,0,0,0,1,1,0,0
20099300,2084,0,0,0,0,0,0,0
20099400,2084,0,0,0,0,0,1,0
20099600,2084,0,0,0,0,0,1,0
20099700,2035,1,0,0,1,1,1,1
20099800,2035,0,0,0,1,1,1,1
20099900,2091,0,0,0,1,1,1,1
20100000,2098,0,0,0,0,0,1,0
20100100,2098,0,0,0,1,1,0,0
20100400,2077,0,0,0,1,1,1,1
20100500,2077,0,0,0,0,0,1,0
20100600,2077,0,0,0,0,0,0,0
20100700,2049,0,0,0,0,0,1,0
20100800,2077,0,0,0,0,0,1,0
20100900,2105,0,0,0,0,0,1,0
20101000,2105,0,0,0,0,0,0,1
20101100,2105,0,0,0,0,0,0,1
20101200,2084,0,0,0,0,0,0,0
20101300,2084,0,0,0,0,0,1,0
20101400,2084,0,0,0,0,0,1,0
20101600,2021,0,0,0,0,0,0,0
20101700,2098,1,1,0,0,0,0,0
20101900,2091,1,0,0,0,0,0,0
20102100,2091,1,0,0,0,0,0,0
20102400,2084,0,0,0,1,1,0,0
20102500,2084,0,0,0,0,0,1,0
20102600,2042,0,0,0,0,0,1,0
20102700,2042,0,0,0,0,0,1,0
20102900,2049,0,0,0,0,1,0,0
20103000,2077,0,0,0,0,0,1,0
20103100,2049,0,0,0,0,0,0,0
20103300,2077,0,0,0,0,0,0,0
20103600,2098,0,0,0,0,0,1,0
20103800,2105,0,0,1,0,0,0,1
20103900,2098,0,0,0,0,0,0,0
20104000,2098,0,0,0,1,1,1,1
20104100,2098,0,0,0,0,0,0,1
20104400,2105,0,0,0,1,1,0,0
20104600,2084,0,0,0,0,0,1,0
20104700,2084,0,0,0,0,0,1,0
20104900,2084,0,0,0,0,1,1,1
20105000,2084,0,0,0,0,1,0,0
20105001,2084,0,0,0,0,1,0,0
20105002,2084,0,0,0,0,1,0,0
20105003,2084,0,0,0,0,1,0,0
20105100,2098,0,0,1,0,0,0,1
20105200,2098,0,0,0,1,1,1,1
20105300,2091,0,0,0,0,1,1,0
20105400,2014,0,0,0,1,1,1,1
20105500,2035,0,0,0,0,0,0,0
20105700,2056,0,0,0,1,1,0,0
20105800,2056,0,0,0,0,1,0,0
20105801,2028,0,0,0,0,1,0,0
20105802,2056,0,0,0,0,1,0,0
20105803,2056,0,0,0,0,1,0,0
20105900,2056,0,0,0,0,0,1,0
20106000,2028,0,0,0,0,0,0,0
20106100,2049,0,0,0,0,0,0,0
20106200,2056,0,0,0,0,0,0,1
20106300,2063,0,0,0,0,0,0,0
20106400,2063,0,0,0,0,0,0,0
20106500,2070,0,0,0,0,0,0,0
20106600,2063,0,0,0,0,0,0,0
20106800,2091,0,0,0,0,1,1,0
20106900,2091,0,0,0,0,0,0,1
20107000,2091,0,0,0,0,0,1,0
20107100,2077,0,0,0,0,0,0,0
20107200,2077,0,0,0,0,0,0,0
20107300,2077,0,0,0,0,0,0,0
20107400,2070,1,0,0,0,0,0,0
20107500,2077,0,0,0,0,0,0,0
20107600,2070,0,0,0,0,0,0,0
20107700,2049,0,0,0,0,0,0,0
20107800,2049,0,0,0,0,0,0,0
20107900,2049,0,0,1,0,0,0,1
20108000,2091,0,0,0,0,0,1,0
20108100,2091,0,0,0,0,0,1,0
20108200,2098,0,0,0,0,0,1,0
20108300,2098,0,0,0,0,0,0,0
20108500,2056,0,0,1,0,0,0,1
20108600,2056,0,0,0,0,0,1,0
20108700,2056,0,0,0,0,0,1,0
20108800,2056,0,0,0,0,1,1,1
20109000,2056,0,0,0,0,1,0,0
20109100,2056,0,0,0,1,1,1,1
20109200,2056,0,0,0,0,0,1,0
20109300,2056,0,0,0,0,0,1,0
20109400,2056,0,0,0,0,0,1,0
20109500,2056,0,0,0,0,0,1,0
20109600,2007,1,0,0,0,0,0,0
20109700,2091,0,0,0,0,0,0,0
20109900,2007,0,0,0,0,0,0,0
20110000,2007,0,0,0,0,0,0,0
20110200,2042,0,0,0,0,0,1,0
20110300,2042,0,0,0,0,0,1,0
20110400,2021,1,0,0,0,0,0,0
20110500,2049,0,0,0,0,0,0,0
20110600,2007,1,1,0,0,0,0,0
20110700,2070,0,0,0,0,0,0,0
20110900,2049,0,0,0,0,0,0,0
20111000,2056,0,0,0,0,0,0,0
20111100,2056,0,0,0,0,1,1,1
20111300,2035,0,0,0,0,0,0,0
20111400,2105,0,0,0,0,0,0,0
20111500,2105,0,0,0,0,0,0,0
20111600,2042,1,1,0,0,0,0,0
20111700,2042,0,0,0,0,0,0,0
20111800,2042,0,0,0,0,0,0,0
20111900,2042,0,0,0,0,0,0,0
20112100,2007,1,1,0,0,0,0,0
20112200,2007,0,0,0,0,0,1,0
20112300,2056,0,0,0,0,0,0,0
20112400,2056,0,0,0,0,0,1,0
20112500,2056,0,0,0,0,0,1,0
20112600,2056,0,0,0,0,1,0,0
20112800,2056,0,0,0,0,0,0,1
20112900,2056,0,0,0,0,0,0,0
20113000,2063,0,0,0,0,0,0,0
20113200,2007,0,0,0,0,1,0,0
20113300,2007,0,0,0,0,0,1,0
20113400,2007,0,0,0,1,1,1,1
20113600,2007,0,0,0,0,0,0,1
20113700,2056,0,0,0,0,0,0,1
20113800,2049,1,1,0,0,0,0,0
20113900,2035,1,1,0,0,0,0,0
20114000,2105,0,0,0,1,1,1,1
20114100,2056,0,0,0,0,0,0,0
20114200,2056,0,0,0,0,0,0,0
20114300,2056,0,0,0,0,0,0,0
20114400,2056,0,0,0,0,0,0,0
20114600,2007,0,0,0,0,0,1,1
20114700,2021,0,0,0,0,1,1,1
20114800,2021,0,0,0,0,0,1,0
20114900,2021,0,0,0,1,1,1,1
20115100,2007,1,0,0,0,0,0,0
20115200,2007,0,0,0,0,0,1,0
20115300,2021,1,1,0,0,0,0,0
20115400,2091,0,0,0,0,0,0,0
20115500,2007,0,0,0,1,1,0,0
20115800,2014,0,0,0,0,0,1,0
20116000,2014,0,0,0,0,0,1,0
20116100,2014,0,0,0,0,0,1,0
20116200,2021,0,0,0,0,0,0,1
20116300,2014,0,0,0,0,0,0,0
20116500,2014,0,0,0,0,1,0,0
20116600,2014,0,0,0,0,0,1,0
20116700,2063,0,0,0,0,0,1,0
20116800,2063,0,0,0,0,0,1,0
20116900,2063,0,0,1,0,0,0,1
20117000,2063,0,0,1,0,0,0,1
20117100,2056,0,0,0,1,1,1,1
20117200,2063,0,0,0,0,0,1,0
20117300,2035,1,0,0,0,0,0,0
20117301,2042,1,0,0,0,0,0,0
20117302,2098,1,0,0,0,0,0,0
20117303,2021,1,0,0,0,0,0,0
20117304,2105,1,0,0,0,0,0,0
20117305,2007,1,0,0,0,0,0,0
20117400,2007,0,0,0,0,0,0,1
20117500,2007,1,1,0,0,0,0,0
20117600,2007,0,0,0,0,1,1,1
20117700,2021,1,0,0,0,1,1,1
20117800,2028,0,0,0,0,0,1,0
20118100,2028,0,0,0,1,1,0,0
20118200,2028,0,0,0,0,0,0,1
20118500,2084,0,0,0,0,0,1,0
20118600,2084,0,0,0,1,1,1,1
20118700,2070,0,0,0,1,1,1,1
20118800,2070,0,0,0,0,1,1,1
20118900,2070,0,0,0,0,0,1,0
20119000,2049,0,0,0,0,1,1,1
20119100,2049,0,0,0,1,1,1,1
20119200,2049,0,0,0,0,0,1,0
20119300,2049,0,0,0,1,1,0,0
20119400,2049,0,0,0,0,1,0,0
20119500,2049,0,0,0,1,1,1,1
20119600,2049,0,0,0,0,1,1,1
20119700,2049,0,0,0,0,0,1,0
20119800,2049,0,0,0,0,0,0,1
20119900,2070,0,0,0,1,1,0,0
20120100,2070,0,0,0,1,1,0,0
20120101,2070,0,0,0,0,1,0,0
20120102,2077,0,0,0,0,1,0,0
20120103,2077,0,0,0,0,1,0,0
20120200,2049,0,0,0,0,0,1,0
20120400,2091,0,0,0,1,1,1,1
20120600,2091,0,0,0,1,1,1,1
20120800,2091,0,0,0,0,0,1,0
20120900,2084,0,0,0,1,1,1,1
20121100,2091,0,0,0,0,1,0,0
20121101,2091,0,0,0,0,1,0,0
20121102,2091,0,0,0,0,1,0,0
20121200,2091,0,0,0,0,0,1,0
20121300,2091,0,0,0,0,0,1,0
20121400,2091,1,0,0,0,0,1,1
20121401,2091,0,0,0,1,1,0,0
20121500,2070,0,0,0,0,0,1,0
20121600,2028,0,0,1,0,0,0,1
20121700,2028,0,0,0,1,1,1,1
20121800,2070,0,0,0,0,1,1,1
20122000,2084,0,0,0,1,1,1,1
20122100,2035,0,0,0,0,1,1,1
20122200,2035,0,0,0,0,0,0,1
20122400,2035,1,1,0,0,0,0,0
20122500,2035,1,0,0,0,1,1,1
20122800,2049,0,0,0,0,0,0,1
20122900,2070,0,0,0,1,1,1,1
20123000,2070,0,0,1,0,0,0,1
20123100,2070,0,0,0,0,0,0,1
20123200,2007,0,0,1,0,0,0,1
20123300,2021,0,0,0,1,1,1,1
20123400,2014,0,0,0,0,0,0,1
20123500,2021,0,0,0,0,0,0,0
20123600,2021,0,0,0,0,0,0,0
20123700,2007,0,0,0,0,0,1,0
20123900,2007,1,0,0,0,1,1,1
20124000,2007,0,0,0,0,0,1,0
20124100,2007,0,0,0,0,0,0,0
20124300,2007,0,0,0,0,0,1,0
20124500,2007,0,0,0,0,0,0,1
20124700,2091,0,0,1,0,0,0,1
20124800,2091,0,0,0,1,1,1,1
20125000,2049,0,0,0,0,0,0,1
20125100,2049,0,0,0,1,1,1,1
20125200,2049,0,0,0,1,1,1,1
20125300,2070,0,0,1,0,0,0,1
20125400,2021,0,0,0,0,0,1,0
20125500,2021,0,0,0,0,0,1,0
20125600,2035,0,0,0,0,1,1,0
20126000,2021,0,0,0,0,0,1,0
20126100,2021,0,0,0,0,0,1,0
20126200,2021,0,0,0,0,0,1,0
20126300,2021,0,0,0,0,0,1,0
20126400,2042,0,0,0,0,0,1,0
20126500,2042,0,0,0,0,0,1,0
20126600,2042,0,0,0,1,1,1,1
20126700,2042,0,0,0,0,0,0,1
20126800,2042,0,0,0,1,1,1,1
20126900,2042,0,0,0,1,1,1,1
20127000,2042,0,0,0,1,1,1,1
20127100,2042,0,0,0,0,0,0,1
20127200,2105,0,0,0,0,0,1,0
20127300,2042,0,0,0,1,1,0,0
20127600,2084,0,0,0,1,1,1,1
20127800,2084,0,0,0,0,1,0,0
20127802,2084,0,0,0,1,1,0,0
20127900,2084,0,0,0,0,0,1,0
20128000,2091,0,0,0,1,1,1,1
20128100,2007,0,0,0,0,0,0,1
20128200,2028,0,0,0,0,0,0,0
20128300,2028,0,0,0,0,0,0,0
20128400,2007,1,1,0,0,0,0,0
20128500,2007,0,0,0,0,0,0,0
20128600,2007,0,0,0,0,0,0,0
20128700,2007,1,1,0,0,0,0,0
20128800,2028,0,0,0,0,0,0,1
20128900,2028,0,0,0,0,0,0,0
20129000,2084,0,0,0,1,1,1,1
20129100,2084,0,0,0,0,0,1,0
20129200,2105,0,0,0,0,0,1,0
20129400,2084,0,0,0,0,0,1,0
20129500,2084,0,0,0,1,1,0,0
20129600,2077,0,0,0,1,1,1,0
20129700,2042,1,0,0,1,1,1,1
20129800,2035,0,0,1,0,0,0,1
20129900,2063,0,0,0,1,1,1,1
20130000,2063,0,0,0,1,1,1,1
20130100,2035,0,0,0,0,0,1,0
20130200,2063,0,0,0,0,0,1,0
20130300,2035,0,0,0,0,0,0,1
20130400,2035,0,0,0,0,1,1,1
20130500,2063,0,0,0,0,1,1,1
20130600,2063,0,0,0,0,1,1,1
20130700,2063,0,0,0,0,1,0,0
20130705,2063,0,0,0,0,1,0,0
20130706,2063,0,0,0,0,1,0,0
20130707,2063,0,0,0,0,1,0,0
20130708,2063,0,0,0,0,1,0,0
20130800,2063,0,0,0,0,0,1,0
20130900,2035,0,0,0,0,1,0,0
20131000,2063,0,0,0,0,1,1,0
20131100,2084,0,0,0,1,1,0,0
20131200,2084,0,0,0,0,0,1,0
20131300,2091,0,0,0,0,1,0,0
20131400,2098,0,0,0,1,1,1,1
20131800,2098,0,0,1,0,0,0,1
20131900,2098,0,0,0,1,1,1,1
20132000,2049,0,0,0,0,0,1,0
20132100,2049,0,0,0,0,0,1,0
20132200,2063,0,0,0,0,0,1,0
20132300,2063,0,0,0,0,1,1,1
20132500,2063,0,0,0,0,1,0,0
20132501,2063,0,0,0,0,1,0,0
20132502,2049,0,0,0,0,1,0,0
20132503,2063,0,0,0,0,1,0,0
20132600,2049,0,0,0,0,0,1,0
20132700,2028,0,0,0,0,0,0,0
20132800,2028,0,0,0,0,1,1,1
20132801,2028,1,0,0,0,0,0,0
20132900,2098,1,0,0,0,0,0,0
20132901,2098,0,0,0,1,1,0,0
20133000,2098,0,0,0,0,0,1,0
20133100,2098,1,0,0,0,0,0,1
20133200,2098,0,0,0,0,0,0,1
20133400,2077,0,0,0,1,1,1,1
20133500,2070,0,0,0,1,1,1,1
20133600,2070,0,0,0,0,0,0,1
20133700,2077,0,0,0,1,1,1,1
20133900,2070,0,0,0,1,1,1,1
20134000,2049,0,0,0,0,0,1,0
20134100,2049,0,0,0,1,1,1,0
20134200,2049,0,0,0,1,1,1,1
20134300,2049,0,0,0,0,0,1,0
20134400,2049,0,0,0,0,0,1,0
20134500,2035,0,0,0,0,0,1,1
20134600,2035,0,0,0,1,1,1,1
20134700,2035,0,0,0,0,0,1,0
20134800,2042,0,0,0,0,0,0,1
20134900,2049,0,0,0,0,0,0,0
20135000,2042,0,0,0,0,0,0,0
20135100,2035,0,0,0,0,0,1,0
20135200,2042,0,0,0,0,0,0,1
20135300,2042,0,0,0,0,0,1,0
20135400,2049,0,0,0,0,0,1,0
20135500,2042,0,0,0,0,0,1,0
20135700,2042,0,0,0,0,0,1,0
20135900,2091,0,0,0,0,0,0,0
20136000,2091,1,0,0,0,0,0,0
20136100,2091,1,1,0,0,0,0,0
20136400,2077,0,0,0,0,0,1,0
20136500,2077,0,0,0,0,0,1,0
20136600,2077,0,0,0,0,0,1,0
20136700,2077,0,0,0,0,0,1,0
20136800,2077,0,0,0,0,0,1,0
20136900,2077,0,0,0,0,1,0,0
20136901,2105,0,0,0,0,1,0,0
20136902,2105,0,0,0,0,1,0,0
20136903,2077,0,0,0,0,1,0,0
20137000,2105,0,0,0,0,1,1,1
20137100,2042,0,0,0,1,1,0,0
20137200,2105,0,0,0,0,1,0,0
20137201,2105,0,0,0,0,1,0,0
20137202,2105,0,0,0,0,1,0,0
20137203,2105,0,0,0,0,1,0,0
20137300,2042,0,0,0,1,1,1,1
20137400,2042,0,0,0,0,0,1,0
20137500,2042,0,0,0,0,0,1,0
20137800,2014,1,0,0,0,0,0,0
20138100,2098,0,0,0,1,1,1,1
20138400,2091,0,0,0,0,0,0,1
20138600,2098,0,0,0,0,0,0,1
20138601,2091,0,0,0,0,0,1,0
20138602,2091,0,0,0,1,1,0,0
20138700,2091,0,0,0,0,0,0,0
20138900,2014,0,0,0,0,0,0,0
20139100,2042,0,0,0,1,1,1,1
20139200,2063,0,0,0,0,0,1,0
20139300,2049,1,0,0,0,0,0,0
20139400,2056,0,0,0,0,0,1,0
20139500,2056,0,0,0,0,0,1,0
20139700,2063,0,0,0,0,1,1,1
20139800,2105,0,0,0,0,0,1,0
20139900,2105,0,0,0,0,0,1,0
20140000,2105,0,0,0,0,1,0,0
20140100,2077,0,0,0,0,0,1,0
20140200,2035,0,0,0,0,0,1,0
20140300,2105,0,0,0,1,1,1,0
20140400,2042,0,0,0,0,1,1,1
20140500,2042,0,0,0,0,1,0,0
20140600,2042,0,0,0,0,1,1,0
20140800,2042,0,0,0,0,1,1,1
20140900,2077,0,0,0,0,1,0,0
20140903,2077,0,0,0,1,1,0,0
20140905,2077,0,0,0,0,1,0,0
20141000,2042,0,0,0,0,0,0,1
20141100,2021,1,0,0,0,0,0,0
20141200,2021,0,0,0,0,0,0,0
20141300,2021,0,0,0,0,0,0,0
20141400,2098,1,0,0,0,0,0,0
20141500,2014,0,0,0,0,0,0,0
20141600,2014,0,0,0,0,0,0,1
20141700,2021,0,0,0,0,0,0,0
20141800,2021,0,0,0,0,0,0,0
20141900,2021,0,0,0,0,0,0,1
20142000,2035,1,1,0,0,0,0,0
20142200,2035,0,0,0,0,0,0,1
20142300,2014,0,0,0,0,0,0,0
20142400,2021,0,0,0,0,0,0,0
20143100,2091,0,0,0,1,1,1,1
20143200,2007,1,1,0,0,0,0,0
20143300,2063,0,0,0,0,0,1,0
20143400,2035,0,0,0,0,0,1,0
20143500,2070,0,0,0,0,0,1,0
20143600,2042,0,0,0,0,0,1,0
20144000,2056,0,0,0,0,1,0,0
20144100,2063,0,0,0,0,1,0,0
20144101,2063,0,0,0,0,1,0,0
20144102,2063,0,0,0,0,1,0,0
20144103,2063,0,0,0,0,1,0,0
20144200,2042,0,0,0,0,0,1,0
20144400,2084,0,0,0,0,0,0,0
20144600,2084,0,0,0,0,0,0,1
20144700,2084,0,0,0,0,0,0,0
20144800,2035,0,0,1,0,0,0,1
20144900,2042,0,0,0,0,0,1,0
20145000,2035,0,0,0,0,0,0,0
20145300,2021,1,1,0,0,0,0,0
20145500,2021,0,0,0,0,0,0,0
20145600,2028,0,0,1,0,0,0,1
20145700,2007,0,0,0,0,0,0,1
20145800,2091,0,0,0,0,0,0,0
20145900,2014,1,0,0,0,0,0,0
20146000,2021,0,0,0,0,0,0,0
20146100,2098,0,0,0,0,0,0,0
20146200,2091,0,0,0,0,0,0,0
20146300,2091,0,0,0,0,0,0,0
20146400,2098,0,0,0,0,0,0,0
20146600,2091,0,0,0,0,0,0,0
20146700,2021,0,0,0,0,0,0,1
20146800,2098,0,0,0,0,0,1,0
20146900,2035,0,0,0,1,1,0,0
20147100,2098,0,0,0,1,1,0,0
20147101,2098,0,0,0,0,1,0,0
20147200,2098,0,0,0,1,1,1,1
20147300,2077,0,0,0,1,1,1,1
20147400,2077,0,0,0,1,1,1,1
20147500,2028,0,0,1,0,0,0,1
20147600,2049,0,0,0,1,1,1,1
20147700,2077,0,0,0,0,0,0,0
20147800,2042,0,0,0,0,1,0,0
20147801,2035,0,0,0,0,1,0,0
20147802,2042,0,0,0,0,1,0,0
20147900,2091,1,0,0,1,1,1,1
20148000,2091,0,0,0,0,1,1,1
20148200,2028,0,0,0,0,1,1,1
20148300,2063,1,0,0,0,1,1,1
20148500,2063,0,0,0,0,1,1,1
20148600,2063,0,0,0,0,0,1,0
20148700,2056,0,0,0,1,1,0,0
20148900,2021,0,0,0,1,1,1,1
20149000,2091,0,0,0,1,1,1,0
20149200,2091,0,0,0,0,0,0,0
